,Accession,ncbi_AS_scores,ncbi_SH_scores,ncbi_diff_scores,ncbi_pred_class
3096,WP_002543027.1,817.8,675.1,142.69999999999993,1
3097,MBE6039577.1,894.2,615.6,278.6,1
3098,WP_136314468.1,798.6,652.5,146.10000000000002,1
3099,WP_147680498.1,798.7,652.6,146.10000000000002,1
3100,WP_136192031.1,798.7,652.6,146.10000000000002,1
3101,WP_004811707.1,832.4,688.8,143.60000000000002,1
3102,WP_162042317.1,708.1,911.6,-203.5,0
3103,WP_052358249.1,822.1,689.3,132.80000000000007,1
3104,WP_112091245.1,869.6,648.0,221.60000000000002,1
3105,WP_124111351.1,783.7,724.5,59.200000000000045,1
3106,WP_124799127.1,822.4,684.2,138.19999999999993,1
3107,WP_105303896.1,938.1,610.3,327.80000000000007,1
3108,SOC57494.1,779.0,668.4,110.60000000000002,1
3109,GGM84522.1,822.2,689.0,133.20000000000005,1
3110,WP_093361640.1,813.3,710.5,102.79999999999995,1
3111,KRE74454.1,496.7,342.2,154.5,1
3112,WP_179985340.1,943.1,622.1,321.0,1
3113,HAO61018.1,779.1,602.2,176.89999999999998,1
3114,WP_148615740.1,779.3,673.6,105.69999999999993,1
3115,WP_147066590.1,821.7,686.8,134.9000000000001,1
3116,WP_187007882.1,964.9,641.9,323.0,1
3117,WP_173754464.1,939.5,629.5,310.0,1
3118,WP_174235832.1,935.9,625.4,310.5,1
3119,WP_075374169.1,812.3,654.1,158.19999999999993,1
3120,NND43559.1,785.7,685.8,99.90000000000009,1
3121,MBL7763963.1,785.7,586.0,199.70000000000005,1
3122,WP_072296628.1,835.8,727.4,108.39999999999998,1
3123,NBK90931.1,921.2,623.1,298.1,1
3124,NBB80500.1,553.2,393.3,159.90000000000003,1
3125,WP_055171995.1,931.7,623.2,308.5,1
3126,WP_094741282.1,795.0,673.9,121.10000000000002,1
3127,NSF26437.1,941.5,622.3,319.20000000000005,1
3128,WP_076131373.1,805.6,652.4,153.20000000000005,1
3129,WP_097044159.1,799.6,591.9,207.70000000000005,1
3130,WP_147644740.1,941.9,611.4,330.5,1
3131,WP_117506309.1,868.5,644.5,224.0,1
3132,WP_179962913.1,941.8,621.0,320.79999999999995,1
3133,MBL7725939.1,785.7,576.9,208.80000000000007,1
3134,WP_152825251.1,822.1,718.0,104.10000000000002,1
3135,WP_195280273.1,941.2,621.8,319.4000000000001,1
3136,WP_062820603.1,753.0,634.1,118.89999999999998,1
3137,GEO30541.1,821.9,686.8,135.10000000000002,1
3138,CUQ86227.1,931.3,622.4,308.9,1
3139,WP_156062285.1,872.3,650.9,221.39999999999998,1
3140,WP_179979028.1,938.0,621.2,316.79999999999995,1
3141,NSG22644.1,941.1,622.3,318.80000000000007,1
3142,WP_179985512.1,940.7,622.2,318.5,1
3143,WP_195565927.1,942.0,620.6,321.4,1
3144,WP_118109937.1,931.9,623.5,308.4,1
3145,WP_082419119.1,942.0,621.9,320.1,1
3146,WP_117540612.1,934.5,625.4,309.1,1
3147,WP_179985481.1,939.6,621.3,318.30000000000007,1
3148,NSG63811.1,938.5,621.2,317.29999999999995,1
3149,WP_108773055.1,819.4,679.9,139.5,1
3150,RGH37905.1,930.9,621.3,309.6,1
3151,WP_118178162.1,933.8,625.5,308.29999999999995,1
3152,WP_004053696.1,923.3,626.5,296.79999999999995,1
3153,RZW12705.1,797.1,691.2,105.89999999999998,1
3154,MBI1780387.1,788.0,568.1,219.89999999999998,1
3155,WP_118613978.1,940.1,621.3,318.80000000000007,1
3156,WP_117845596.1,939.5,627.4,312.1,1
3157,WP_167582144.1,811.8,683.7,128.0999999999999,1
3158,WP_173697699.1,940.1,621.3,318.80000000000007,1
3159,SCH91343.1,932.3,622.4,309.9,1
3160,WP_021606257.1,810.3,657.6,152.69999999999993,1
3161,WP_117836001.1,931.8,622.7,309.0999999999999,1
3162,BAK37754.1,828.3,690.7,137.5999999999999,1
3163,RHV00529.1,931.5,621.4,310.1,1
3164,RIK16294.1,772.0,661.5,110.5,1
3165,WP_097783253.1,871.4,647.5,223.89999999999998,1
3166,WP_009402558.1,811.8,655.5,156.29999999999995,1
3167,WP_094720880.1,750.4,652.6,97.79999999999995,1
3168,WP_075411390.1,802.6,649.5,153.10000000000002,1
3169,NNL36264.1,795.5,690.2,105.29999999999995,1
3170,WP_118669975.1,940.2,620.9,319.30000000000007,1
3171,WP_193501775.1,932.2,611.7,320.5,1
3172,WP_002548447.1,820.4,680.9,139.5,1
3173,CUN40584.1,942.5,619.9,322.6,1
3174,WP_118247694.1,937.5,625.4,312.1,1
3175,WP_118610833.1,942.4,620.5,321.9,1
3176,WP_180214179.1,941.3,619.2,322.0999999999999,1
3177,CUP08515.1,943.7,621.3,322.4000000000001,1
3178,WP_186864561.1,931.1,621.1,310.0,1
3179,WP_118566409.1,941.4,618.8,322.6,1
3180,WP_037105855.1,750.6,653.2,97.39999999999998,1
3181,WP_117861017.1,930.5,622.6,307.9,1
3182,WP_081026358.1,941.4,618.8,322.6,1
3183,WP_196002237.1,940.3,620.7,319.5999999999999,1
3184,CDC16967.1,934.6,625.4,309.20000000000005,1
3185,WP_182165589.1,703.9,961.6,-257.70000000000005,0
3186,RHU79644.1,941.4,619.1,322.29999999999995,1
3187,WP_202031354.1,942.6,620.0,322.6,1
3188,WP_173701898.1,942.3,620.4,321.9,1
3189,WP_118516061.1,938.8,627.3,311.5,1
3190,WP_173720173.1,941.5,618.9,322.6,1
3191,WP_117916312.1,933.8,623.4,310.4,1
3192,HAS20778.1,931.7,580.8,350.9000000000001,1
3193,CUN83142.1,941.2,619.4,321.80000000000007,1
3194,WP_118341690.1,941.2,618.9,322.30000000000007,1
3195,WP_186954898.1,704.5,899.5,-195.0,0
3196,WP_118330027.1,939.6,620.4,319.20000000000005,1
3197,NND21143.1,796.8,691.6,105.19999999999993,1
3198,WP_173696235.1,942.4,620.5,321.9,1
3199,WP_118408988.1,940.6,621.0,319.6,1
3200,WP_055052607.1,940.8,620.5,320.29999999999995,1
3201,WP_178087534.1,938.2,627.6,310.6,1
3202,WP_175442978.1,938.7,627.2,311.5,1
3203,HCL82782.1,778.8,577.1,201.69999999999993,1
3204,WP_068102368.1,785.7,669.6,116.10000000000002,1
3205,WP_055157224.1,935.0,626.1,308.9,1
3206,WP_173741558.1,940.6,628.9,311.70000000000005,1
3207,WP_179961388.1,939.3,619.3,320.0,1
3208,CDD77892.1,942.3,620.3,322.0,1
3209,WP_155204605.1,934.7,625.6,309.1,1
3210,CUM92729.1,933.6,625.1,308.5,1
3211,WP_179976458.1,939.2,619.7,319.5,1
3212,WP_062808317.1,939.6,619.8,319.80000000000007,1
3213,MZT36271.1,941.2,618.6,322.6,1
3214,WP_020994063.1,941.4,618.7,322.69999999999993,1
3215,WP_101559285.1,817.2,658.2,159.0,1
3216,WP_144137246.1,941.5,618.8,322.70000000000005,1
3217,WP_108834038.1,815.4,660.4,155.0,1
3218,WP_202048480.1,940.5,620.8,319.70000000000005,1
3219,MBD9163823.1,940.8,620.9,319.9,1
3220,WP_072857746.1,767.1,687.7,79.39999999999998,1
3221,WP_130923609.1,777.5,576.3,201.20000000000005,1
3222,NSE02478.1,940.9,620.9,320.0,1
3223,WP_118339012.1,941.2,618.8,322.4000000000001,1
3224,WP_021609715.1,811.1,657.5,153.60000000000002,1
3225,WP_156061830.1,865.0,644.8,220.20000000000005,1
3226,ESL12794.1,900.9,596.9,304.0,1
3227,WP_084118410.1,786.5,583.3,203.20000000000005,1
3228,MBL7707732.1,797.4,586.1,211.29999999999995,1
3229,WP_161298995.1,941.4,618.8,322.6,1
3230,WP_090651183.1,772.4,567.5,204.89999999999998,1
3231,WP_055161772.1,934.0,625.8,308.20000000000005,1
3232,HAK12247.1,791.1,593.0,198.10000000000002,1
3233,WP_129257997.1,963.2,639.5,323.70000000000005,1
3234,WP_174209287.1,780.3,709.6,70.69999999999993,1
3235,WP_118626439.1,937.7,626.7,311.0,1
3236,WP_089246654.1,776.0,675.4,100.60000000000002,1
3237,NDA62154.1,781.4,597.0,184.39999999999998,1
3238,WP_178529773.1,938.3,626.7,311.5999999999999,1
3239,CBL26996.1,933.0,619.8,313.20000000000005,1
3240,WP_173761347.1,939.5,629.4,310.1,1
3241,WP_173738070.1,937.0,626.4,310.6,1
3242,CBL22253.1,943.2,618.7,324.5,1
3243,WP_196717090.1,730.5,614.9,115.60000000000002,1
3244,WP_087184856.1,933.0,613.9,319.1,1
3245,WP_141424650.1,809.5,656.5,153.0,1
3246,NSD28291.1,941.2,618.6,322.6,1
3247,WP_044926039.1,947.2,621.8,325.4000000000001,1
3248,WP_192925835.1,938.3,626.1,312.19999999999993,1
3249,WP_130870795.1,884.6,600.4,284.20000000000005,1
3250,WP_138575357.1,750.4,637.3,113.10000000000002,1
3251,SDD92116.1,747.3,737.5,9.799999999999955,1
3252,WP_076252631.1,811.1,656.1,155.0,1
3253,RHS76481.1,941.4,619.7,321.69999999999993,1
3254,WP_059086411.1,939.9,628.4,311.5,1
3255,MBD8972832.1,920.9,609.5,311.4,1
3256,WP_068366682.1,788.4,672.9,115.5,1
3257,WP_173756510.1,936.0,627.3,308.70000000000005,1
3258,WP_118411303.1,935.7,624.1,311.6,1
3259,WP_161233242.1,939.5,620.3,319.20000000000005,1
3260,WP_076136020.1,810.7,656.2,154.5,1
3261,NNF91944.1,793.1,688.9,104.20000000000005,1
3262,HAT82464.1,923.2,593.7,329.5,1
3263,WP_193599933.1,938.2,629.2,309.0,1
3264,WP_195656999.1,937.7,627.2,310.5,1
3265,NMD06656.1,786.1,693.4,92.70000000000005,1
3266,WP_186292811.1,937.7,627.1,310.6,1
3267,WP_091409661.1,814.3,693.5,120.79999999999995,1
3268,WP_033418364.1,751.2,640.5,110.70000000000005,1
3269,RGS14798.1,943.9,620.0,323.9,1
3270,WP_163427415.1,921.5,593.4,328.1,1
3271,WP_161846371.1,908.2,611.5,296.70000000000005,1
3272,WP_055763314.1,761.2,663.1,98.10000000000002,1
3273,WP_195456382.1,933.1,621.3,311.80000000000007,1
3274,WP_117676997.1,935.9,623.9,312.0,1
3275,WP_167323828.1,786.8,672.0,114.79999999999995,1
3276,WP_173739851.1,938.5,629.4,309.1,1
3277,SCI21184.1,936.8,626.7,310.0999999999999,1
3278,WP_139082218.1,772.7,694.6,78.10000000000002,1
3279,WP_182465508.1,938.5,628.5,310.0,1
3280,WP_138271044.1,938.8,624.2,314.5999999999999,1
3281,WP_161324047.1,941.7,620.0,321.70000000000005,1
3282,WP_121057056.1,929.5,619.4,310.1,1
3283,VTX90403.1,815.3,655.7,159.5999999999999,1
3284,WP_016215138.1,809.0,628.5,180.5,1
3285,WP_174088648.1,939.1,628.6,310.5,1
3286,WP_067779665.1,784.9,647.4,137.5,1
3287,WP_181988228.1,938.9,628.0,310.9,1
3288,EFB75227.1,943.2,611.6,331.6,1
3289,WP_173746385.1,936.0,629.2,306.79999999999995,1
3290,WP_114002676.1,936.3,627.1,309.19999999999993,1
3291,CDA06005.1,937.4,623.0,314.4,1
3292,WP_118050323.1,942.7,619.1,323.6,1
3293,WP_118554023.1,872.5,650.0,222.5,1
3294,WP_117592596.1,948.5,622.3,326.20000000000005,1
3295,WP_195274671.1,937.0,626.6,310.4,1
3296,WP_161283202.1,941.5,619.8,321.70000000000005,1
3297,WP_161286703.1,941.6,619.9,321.70000000000005,1
3298,EDM88711.1,949.2,622.3,326.9000000000001,1
3299,WP_090164516.1,921.3,593.2,328.0999999999999,1
3300,WP_087188252.1,932.2,618.0,314.20000000000005,1
3301,WP_186299980.1,793.1,573.7,219.39999999999998,1
3302,WP_060957052.1,811.9,655.5,156.39999999999998,1
3303,WP_081703174.1,941.0,620.8,320.20000000000005,1
3304,WP_167146968.1,807.0,653.6,153.39999999999998,1
3305,WP_110257844.1,701.1,902.3,-201.19999999999993,0
3306,NSJ94802.1,945.8,621.3,324.5,1
3307,WP_009232757.1,809.7,656.1,153.60000000000002,1
3308,WP_036254651.1,913.3,604.0,309.29999999999995,1
3309,WP_109566195.1,823.8,718.6,105.19999999999993,1
3310,WP_194948868.1,726.8,612.5,114.29999999999995,1
3311,TAJ54999.1,788.8,583.6,205.19999999999993,1
3312,WP_178818006.1,938.8,628.4,310.4,1
3313,WP_118039187.1,942.3,619.1,323.19999999999993,1
3314,WP_161335802.1,941.5,619.8,321.70000000000005,1
3315,WP_069101550.1,827.2,684.7,142.5,1
3316,RHS78712.1,929.0,619.4,309.6,1
3317,WP_093557963.1,692.0,956.9,-264.9,0
3318,WP_181975118.1,946.1,620.4,325.70000000000005,1
3319,VEJ96740.1,935.7,626.7,309.0,1
3320,ERI96075.1,937.6,630.3,307.30000000000007,1
3321,CDA14143.1,927.0,616.8,310.20000000000005,1
3322,WP_044956018.1,937.2,617.0,320.20000000000005,1
3323,WP_117189793.1,829.0,683.9,145.10000000000002,1
3324,OGB52245.1,810.1,599.5,210.60000000000002,1
3325,WP_117638868.1,944.0,620.2,323.79999999999995,1
3326,MBE0555271.1,799.3,714.6,84.69999999999993,1
3327,WP_075393467.1,788.8,639.7,149.0999999999999,1
3328,WP_191433007.1,932.2,617.8,314.4000000000001,1
3329,WP_118085116.1,929.8,621.4,308.4,1
3330,WP_164496865.1,931.5,617.2,314.29999999999995,1
3331,WP_181989069.1,936.0,626.2,309.79999999999995,1
3332,MBI4900718.1,777.4,699.7,77.69999999999993,1
3333,WP_195942230.1,930.8,623.1,307.69999999999993,1
3334,NCP05379.1,753.5,556.6,196.89999999999998,1
3335,RHG18071.1,946.4,620.8,325.6,1
3336,WP_151523983.1,757.8,642.1,115.69999999999993,1
3337,MBD9291790.1,897.6,599.7,297.9,1
3338,TBH70410.1,778.9,576.0,202.89999999999998,1
3339,WP_065672591.1,831.1,689.4,141.70000000000005,1
3340,WP_065361572.1,810.3,650.8,159.5,1
3341,WP_192926480.1,936.7,627.0,309.70000000000005,1
3342,WP_173908740.1,948.0,621.7,326.29999999999995,1
3343,RKI80862.1,922.6,627.6,295.0,1
3344,MZT69639.1,944.2,620.2,324.0,1
3345,NQW37862.1,781.2,587.3,193.9000000000001,1
3346,MBD8969899.1,938.3,628.2,310.0999999999999,1
3347,WP_076221414.1,809.0,654.9,154.10000000000002,1
3348,KAF0226034.1,761.6,579.9,181.70000000000005,1
3349,WP_161566488.1,777.8,575.3,202.5,1
3350,WP_087219856.1,907.7,607.8,299.9000000000001,1
3351,RHE11501.1,944.6,620.4,324.20000000000005,1
3352,WP_094620183.1,798.9,681.4,117.5,1
3353,WP_090471851.1,919.8,592.6,327.19999999999993,1
3354,WP_117753459.1,943.7,619.8,323.9000000000001,1
3355,WP_182802728.1,785.5,566.7,218.79999999999995,1
3356,WP_182431238.1,938.0,629.0,309.0,1
3357,EGJ46753.1,929.6,603.4,326.20000000000005,1
3358,WP_076066669.1,810.1,655.4,154.70000000000005,1
3359,WP_081017274.1,947.1,620.8,326.30000000000007,1
3360,NCO62789.1,753.3,556.4,196.89999999999998,1
3361,WP_173762915.1,939.5,628.6,310.9,1
3362,WP_165858251.1,940.5,617.8,322.70000000000005,1
3363,EEG74958.1,927.4,614.8,312.6,1
3364,SCI28449.1,939.4,628.0,311.4,1
3365,WP_081019375.1,944.5,619.7,324.79999999999995,1
3366,SEM67850.1,767.3,688.5,78.79999999999995,1
3367,MBD5168985.1,902.1,601.0,301.1,1
3368,WP_160664334.1,888.5,594.8,293.70000000000005,1
3369,WP_125325283.1,825.9,721.3,104.60000000000002,1
3370,OUQ61940.1,931.3,616.9,314.4,1
3371,WP_147570441.1,927.2,614.5,312.70000000000005,1
3372,WP_174095808.1,939.6,626.9,312.70000000000005,1
3373,MBA4302064.1,779.9,560.9,219.0,1
3374,WP_117907798.1,928.3,620.4,307.9,1
3375,WP_177174560.1,768.0,688.6,79.39999999999998,1
3376,WP_181976074.1,946.1,620.6,325.5,1
3377,WP_173328029.1,919.0,591.7,327.29999999999995,1
3378,WP_182280138.1,946.2,620.6,325.6,1
3379,WP_087262807.1,935.1,608.2,326.9,1
3380,WP_199612767.1,918.2,621.9,296.30000000000007,1
3381,WP_204245952.1,922.3,613.0,309.29999999999995,1
3382,WP_126414629.1,815.0,656.3,158.70000000000005,1
3383,WP_065248673.1,824.5,679.0,145.5,1
3384,WP_173771734.1,939.6,628.1,311.5,1
3385,NCT92874.1,776.6,592.8,183.80000000000007,1
3386,WP_087268804.1,931.1,615.3,315.80000000000007,1
3387,NCC29432.1,718.0,535.0,183.0,1
3388,NHC49766.1,771.5,567.4,204.10000000000002,1
3389,HCG64266.1,786.6,607.9,178.70000000000005,1
3390,WP_106506629.1,835.1,704.5,130.60000000000002,1
3391,WP_068149886.1,781.1,666.2,114.89999999999998,1
3392,WP_181975948.1,946.0,620.6,325.4,1
3393,SCH89544.1,938.8,627.9,310.9,1
3394,NSJ34387.1,943.0,619.0,324.0,1
3395,WP_173740865.1,936.4,626.8,309.6,1
3396,MBL7740883.1,794.4,586.0,208.39999999999998,1
3397,SCH70024.1,936.8,626.6,310.19999999999993,1
3398,WP_075403819.1,812.8,655.0,157.79999999999995,1
3399,WP_120122881.1,893.9,596.0,297.9,1
3400,WP_169173026.1,854.9,653.5,201.39999999999998,1
3401,WP_094609663.1,796.9,678.3,118.60000000000002,1
3402,WP_119998947.1,897.5,597.6,299.9,1
3403,NDC78716.1,784.1,602.1,182.0,1
3404,NSG05105.1,943.6,619.6,324.0,1
3405,WP_117548645.1,896.4,598.5,297.9,1
3406,WP_173794427.1,895.3,598.8,296.5,1
3407,WP_118593125.1,905.7,604.1,301.6,1
3408,WP_022389277.1,945.9,620.2,325.69999999999993,1
3409,WP_187307662.1,934.7,628.9,305.80000000000007,1
3410,WP_182440038.1,945.9,620.2,325.69999999999993,1
3411,CBK82085.1,896.9,599.2,297.69999999999993,1
3412,WP_055143964.1,895.9,598.4,297.5,1
3413,WP_182440341.1,946.0,620.2,325.79999999999995,1
3414,WP_186290914.1,945.7,620.2,325.5,1
3415,WP_044962363.1,936.8,628.9,307.9,1
3416,MBL0136498.1,775.8,565.5,210.29999999999995,1
3417,WP_173899840.1,946.1,620.7,325.4,1
3418,WP_181977532.1,946.1,620.7,325.4,1
3419,WP_182279504.1,946.6,620.8,325.80000000000007,1
3420,WP_151076273.1,925.7,604.5,321.20000000000005,1
3421,MBD8949704.1,943.3,620.0,323.29999999999995,1
3422,WP_118622126.1,906.2,614.7,291.5,1
3423,HAX33893.1,898.2,598.3,299.9000000000001,1
3424,NCW11836.1,772.5,574.9,197.60000000000002,1
3425,WP_173898313.1,945.9,620.0,325.9,1
3426,WP_037171608.1,798.8,679.7,119.09999999999991,1
3427,WP_087377710.1,932.9,606.0,326.9,1
3428,WP_092732625.1,778.0,560.2,217.79999999999995,1
3429,WP_161171689.1,896.3,598.6,297.69999999999993,1
3430,CDB79945.1,896.3,597.7,298.5999999999999,1
3431,HAQ89871.1,896.6,597.8,298.80000000000007,1
3432,RGX96681.1,896.2,612.1,284.1,1
3433,TAL40410.1,794.3,572.9,221.39999999999998,1
3434,WP_173723006.1,935.8,626.4,309.4,1
3435,WP_119233195.1,942.5,629.8,312.70000000000005,1
3436,WP_055223809.1,895.8,597.4,298.4,1
3437,WP_032402985.1,796.6,677.7,118.89999999999998,1
3438,WP_173903992.1,945.2,619.3,325.9000000000001,1
3439,NBH46274.1,795.5,618.6,176.89999999999998,1
3440,OGB81323.1,807.7,598.9,208.80000000000007,1
3441,WP_171030249.1,945.1,619.4,325.70000000000005,1
3442,WP_133473441.1,789.4,590.5,198.89999999999998,1
3443,MBE6027120.1,876.1,591.0,285.1,1
3444,WP_076257015.1,812.9,652.6,160.29999999999995,1
3445,WP_108436719.1,813.0,709.1,103.89999999999998,1
3446,MBC8109992.1,782.4,587.3,195.10000000000002,1
3447,TGY96553.1,799.0,617.8,181.20000000000005,1
3448,WP_057475340.1,790.3,669.4,120.89999999999998,1
3449,SDM23887.1,687.4,969.2,-281.80000000000007,0
3450,WP_092712259.1,687.4,969.1,-281.70000000000005,0
3451,WP_147058158.1,771.5,566.9,204.60000000000002,1
3452,WP_128773477.1,786.8,642.3,144.5,1
3453,WP_037153492.1,796.8,677.7,119.09999999999991,1
3454,WP_075255351.1,813.7,653.8,159.9000000000001,1
3455,WP_078036597.1,940.3,599.6,340.69999999999993,1
3456,WP_075414332.1,810.5,652.1,158.39999999999998,1
3457,WP_111295502.1,775.2,578.3,196.9000000000001,1
3458,MBL7748352.1,805.9,593.0,212.89999999999998,1
3459,OPZ54793.1,769.5,633.4,136.10000000000002,1
3460,WP_103925302.1,782.8,565.2,217.5999999999999,1
3461,WP_109730907.1,907.8,616.2,291.5999999999999,1
3462,ANP26942.1,824.8,678.5,146.29999999999995,1
3463,WP_006501271.1,769.7,658.2,111.5,1
3464,WP_091724949.1,767.4,676.1,91.29999999999995,1
3465,WP_094738527.1,796.8,677.9,118.89999999999998,1
3466,WP_009394061.1,809.7,653.3,156.4000000000001,1
3467,WP_197428823.1,780.3,579.0,201.29999999999995,1
3468,TQJ08701.1,820.9,705.1,115.79999999999995,1
3469,WP_072523470.1,936.5,613.2,323.29999999999995,1
3470,WP_032380569.1,795.4,678.3,117.10000000000002,1
3471,OYY16703.1,797.7,596.0,201.70000000000005,1
3472,WP_141848184.1,820.9,705.1,115.79999999999995,1
3473,NOT91212.1,793.4,581.9,211.5,1
3474,WP_141405902.1,807.8,652.2,155.5999999999999,1
3475,HBE14849.1,858.1,597.6,260.5,1
3476,WP_076078752.1,806.3,654.6,151.69999999999993,1
3477,WP_100429493.1,689.4,968.2,-278.80000000000007,0
3478,SDR69039.1,767.5,675.9,91.60000000000002,1
3479,KAF0137853.1,819.3,711.8,107.5,1
3480,PJJ20159.1,689.4,968.3,-278.9,0
3481,TAH17158.1,773.2,563.9,209.30000000000007,1
3482,NBO48251.1,790.1,571.7,218.39999999999998,1
3483,WP_151306540.1,807.2,651.5,155.70000000000005,1
3484,GFI28792.1,801.8,622.2,179.5999999999999,1
3485,MSS16003.1,894.5,590.7,303.79999999999995,1
3486,WP_160634962.1,901.9,605.5,296.4,1
3487,WP_076070877.1,809.7,651.6,158.10000000000002,1
3488,MBD5152879.1,902.0,600.7,301.29999999999995,1
3489,WP_075248949.1,807.0,651.6,155.39999999999998,1
3490,NWK66815.1,785.1,573.8,211.30000000000007,1
3491,MBK8624983.1,772.7,578.7,194.0,1
3492,WP_103227949.1,888.4,595.9,292.5,1
3493,MBI5371171.1,782.3,582.3,200.0,1
3494,WP_087209880.1,917.3,599.8,317.5,1
3495,WP_094704127.1,795.8,676.7,119.09999999999991,1
3496,WP_075376059.1,812.7,653.8,158.9000000000001,1
3497,WP_104605157.1,711.8,1010.1,-298.30000000000007,0
3498,WP_182219378.1,706.7,965.0,-258.29999999999995,0
3499,WP_075402352.1,814.6,656.4,158.20000000000005,1
3500,WP_184433537.1,717.0,1019.2,-302.20000000000005,0
3501,PKL12452.1,783.9,604.6,179.29999999999995,1
3502,WP_076255354.1,808.0,655.1,152.89999999999998,1
3503,OZA62232.1,795.2,594.9,200.30000000000007,1
3504,WP_204247467.1,927.6,614.8,312.80000000000007,1
3505,WP_070662679.1,815.8,656.7,159.0999999999999,1
3506,WP_075371976.1,814.3,656.5,157.79999999999995,1
3507,WP_112324061.1,788.6,701.8,86.80000000000007,1
3508,WP_147565558.1,897.7,597.6,300.1,1
3509,WP_175574368.1,768.1,554.3,213.80000000000007,1
3510,OHD31071.1,777.1,602.9,174.20000000000005,1
3511,MBD5495235.1,922.3,611.2,311.0999999999999,1
3512,NNL16103.1,749.2,550.3,198.9000000000001,1
3513,WP_087398510.1,931.2,616.0,315.20000000000005,1
3514,WP_009406929.1,810.3,651.7,158.5999999999999,1
3515,GHE09452.1,766.0,671.2,94.79999999999995,1
3516,SCG89997.1,923.9,627.9,296.0,1
3517,MBK7807454.1,778.8,565.1,213.69999999999993,1
3518,QGW26873.1,779.0,578.8,200.20000000000005,1
3519,MSW68427.1,789.7,715.1,74.60000000000002,1
3520,WP_188430948.1,783.0,659.0,124.0,1
3521,OUO17164.1,927.4,614.8,312.6,1
3522,WP_118377791.1,927.3,615.3,312.0,1
3523,WP_055848344.1,714.0,1001.4,-287.4,0
3524,QNG36800.1,762.7,664.6,98.10000000000002,1
3525,MBL0356244.1,793.6,587.1,206.5,1
3526,WP_022269140.1,914.7,615.8,298.9000000000001,1
3527,REG92085.1,766.7,563.1,203.60000000000002,1
3528,WP_091556125.1,766.0,671.4,94.60000000000002,1
3529,PKY82554.1,811.8,652.5,159.29999999999995,1
3530,BBH25288.1,969.5,588.9,380.6,1
3531,WP_004848683.1,898.2,596.7,301.5,1
3532,WP_034253489.1,801.1,644.7,156.39999999999998,1
3533,MBC71835.1,759.6,566.6,193.0,1
3534,WP_125120748.1,969.1,588.7,380.4,1
3535,SCI07071.1,942.3,616.6,325.69999999999993,1
3536,MBK6665208.1,771.8,563.7,208.0999999999999,1
3537,WP_123391709.1,763.3,669.6,93.69999999999993,1
3538,GGF54280.1,783.1,658.4,124.70000000000005,1
3539,WP_179010874.1,948.1,595.6,352.5,1
3540,WP_076142734.1,806.5,653.9,152.60000000000002,1
3541,OLA07016.1,926.0,615.1,310.9,1
3542,WP_086539356.1,766.4,563.2,203.19999999999993,1
3543,MBD9297537.1,892.6,597.0,295.6,1
3544,HBA63815.1,932.9,606.9,326.0,1
3545,WP_096238708.1,688.3,964.5,-276.20000000000005,0
3546,WP_109730042.1,916.0,615.7,300.29999999999995,1
3547,WP_171609869.1,792.3,592.8,199.5,1
3548,WP_189563640.1,779.1,583.4,195.70000000000005,1
3549,WP_157611438.1,768.3,552.0,216.29999999999995,1
3550,NBH27783.1,927.5,615.0,312.5,1
3551,WP_092800974.1,752.7,655.3,97.40000000000009,1
3552,CCZ36193.1,947.2,640.3,306.9000000000001,1
